"Name","Source","Type Code","Type","Rarity","Attunement","Price (gp)","Price Formatted","Price Low","Price High","Confidence","Price Source","URL","Notes","Has Reference"
"Monster Camouflage","Forgotten Realms: Heroes of Faerûn","G|XPHB","Adventuring Gear","Mundane","No","50.0","50 gp","40 gp","60 gp","High","Official","https://5e.tools/items.html#monster%20camouflage_frhof","","True"
"Monster Hunter's Battleaxe +1","Monsters of Drakkenheim","M|XPHB","Melee Weapon","Rare","Yes","5708.66","5,708 gp","4,566 gp","6,850 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20battleaxe%20+1_monstersofdrakkenheim","","True"
"Monster Hunter's Battleaxe +2","Monsters of Drakkenheim","M|XPHB","Melee Weapon","Very Rare","Yes","14955.07","14,955 gp","11,964 gp","17,946 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20battleaxe%20+2_monstersofdrakkenheim","","True"
"Monster Hunter's Battleaxe +3","Monsters of Drakkenheim","M|XPHB","Melee Weapon","Legendary","Yes","47518.53","47,518 gp","38,014 gp","57,022 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20battleaxe%20+3_monstersofdrakkenheim","","True"
"Monster Hunter's Blowgun +1","Monsters of Drakkenheim","R|XPHB","Ranged Weapon","Rare","Yes","5570.57","5,570 gp","4,456 gp","6,684 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20blowgun%20+1_monstersofdrakkenheim","","True"
"Monster Hunter's Blowgun +2","Monsters of Drakkenheim","R|XPHB","Ranged Weapon","Very Rare","Yes","14593.32","14,593 gp","11,674 gp","17,511 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20blowgun%20+2_monstersofdrakkenheim","","True"
"Monster Hunter's Blowgun +3","Monsters of Drakkenheim","R|XPHB","Ranged Weapon","Legendary","Yes","46369.09","46,369 gp","37,095 gp","55,642 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20blowgun%20+3_monstersofdrakkenheim","","True"
"Monster Hunter's Club +1","Monsters of Drakkenheim","M|XPHB","Melee Weapon","Rare","Yes","5426.61","5,426 gp","4,341 gp","6,511 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20club%20+1_monstersofdrakkenheim","","True"
"Monster Hunter's Club +2","Monsters of Drakkenheim","M|XPHB","Melee Weapon","Very Rare","Yes","14216.19","14,216 gp","11,372 gp","17,059 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20club%20+2_monstersofdrakkenheim","","True"
"Monster Hunter's Club +3","Monsters of Drakkenheim","M|XPHB","Melee Weapon","Legendary","Yes","45170.81","45,170 gp","36,136 gp","54,204 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20club%20+3_monstersofdrakkenheim","","True"
"Monster Hunter's Dagger +1","Monsters of Drakkenheim","M|XPHB","Melee Weapon","Rare","Yes","5357.57","5,357 gp","4,286 gp","6,429 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20dagger%20+1_monstersofdrakkenheim","","True"
"Monster Hunter's Dagger +2","Monsters of Drakkenheim","M|XPHB","Melee Weapon","Very Rare","Yes","14035.32","14,035 gp","11,228 gp","16,842 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20dagger%20+2_monstersofdrakkenheim","","True"
"Monster Hunter's Dagger +3","Monsters of Drakkenheim","M|XPHB","Melee Weapon","Legendary","Yes","44596.09","44,596 gp","35,676 gp","53,515 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20dagger%20+3_monstersofdrakkenheim","","True"
"Monster Hunter's Dart +1","Monsters of Drakkenheim","R|XPHB","Ranged Weapon","Rare","Yes","5219.48","5,219 gp","4,175 gp","6,263 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20dart%20+1_monstersofdrakkenheim","","True"
"Monster Hunter's Dart +2","Monsters of Drakkenheim","R|XPHB","Ranged Weapon","Very Rare","Yes","13673.56","13,673 gp","10,938 gp","16,408 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20dart%20+2_monstersofdrakkenheim","","True"
"Monster Hunter's Dart +3","Monsters of Drakkenheim","R|XPHB","Ranged Weapon","Legendary","Yes","43446.64","43,446 gp","34,757 gp","52,135 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20dart%20+3_monstersofdrakkenheim","","True"
"Monster Hunter's Double-Bladed Scimitar +1","Monsters of Drakkenheim","M","Melee Weapon","Rare","Yes","5749.04","5,749 gp","4,599 gp","6,898 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20double-bladed%20scimitar%20+1_monstersofdrakkenheim","","True"
"Monster Hunter's Double-Bladed Scimitar +2","Monsters of Drakkenheim","M","Melee Weapon","Very Rare","Yes","15060.88","15,060 gp","12,048 gp","18,073 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20double-bladed%20scimitar%20+2_monstersofdrakkenheim","","True"
"Monster Hunter's Double-Bladed Scimitar +3","Monsters of Drakkenheim","M","Melee Weapon","Legendary","Yes","47854.72","47,854 gp","38,283 gp","57,425 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20double-bladed%20scimitar%20+3_monstersofdrakkenheim","","True"
"Monster Hunter's Flail +1","Monsters of Drakkenheim","M|XPHB","Melee Weapon","Rare","Yes","5639.61","5,639 gp","4,511 gp","6,767 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20flail%20+1_monstersofdrakkenheim","","True"
"Monster Hunter's Flail +2","Monsters of Drakkenheim","M|XPHB","Melee Weapon","Very Rare","Yes","14774.19","14,774 gp","11,819 gp","17,729 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20flail%20+2_monstersofdrakkenheim","","True"
"Monster Hunter's Flail +3","Monsters of Drakkenheim","M|XPHB","Melee Weapon","Legendary","Yes","46943.81","46,943 gp","37,555 gp","56,332 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20flail%20+3_monstersofdrakkenheim","","True"
"Monster Hunter's Glaive +1","Monsters of Drakkenheim","M|XPHB","Melee Weapon","Rare","Yes","5749.04","5,749 gp","4,599 gp","6,898 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20glaive%20+1_monstersofdrakkenheim","","True"
"Monster Hunter's Glaive +2","Monsters of Drakkenheim","M|XPHB","Melee Weapon","Very Rare","Yes","15060.88","15,060 gp","12,048 gp","18,073 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20glaive%20+2_monstersofdrakkenheim","","True"
"Monster Hunter's Glaive +3","Monsters of Drakkenheim","M|XPHB","Melee Weapon","Legendary","Yes","47854.72","47,854 gp","38,283 gp","57,425 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20glaive%20+3_monstersofdrakkenheim","","True"
"Monster Hunter's Greataxe +1","Monsters of Drakkenheim","M|XPHB","Melee Weapon","Rare","Yes","5977.4","5,977 gp","4,781 gp","7,172 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20greataxe%20+1_monstersofdrakkenheim","","True"
"Monster Hunter's Greataxe +2","Monsters of Drakkenheim","M|XPHB","Melee Weapon","Very Rare","Yes","15659.1","15,659 gp","12,527 gp","18,790 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20greataxe%20+2_monstersofdrakkenheim","","True"
"Monster Hunter's Greataxe +3","Monsters of Drakkenheim","M|XPHB","Melee Weapon","Legendary","Yes","49755.54","49,755 gp","39,804 gp","59,706 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20greataxe%20+3_monstersofdrakkenheim","","True"
"Monster Hunter's Greatclub +1","Monsters of Drakkenheim","M|XPHB","Melee Weapon","Rare","Yes","5799.93","5,799 gp","4,639 gp","6,959 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20greatclub%20+1_monstersofdrakkenheim","","True"
"Monster Hunter's Greatclub +2","Monsters of Drakkenheim","M|XPHB","Melee Weapon","Very Rare","Yes","15194.18","15,194 gp","12,155 gp","18,233 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20greatclub%20+2_monstersofdrakkenheim","","True"
"Monster Hunter's Greatclub +3","Monsters of Drakkenheim","M|XPHB","Melee Weapon","Legendary","Yes","48278.27","48,278 gp","38,622 gp","57,933 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20greatclub%20+3_monstersofdrakkenheim","","True"
"Monster Hunter's Greatsword +1","Monsters of Drakkenheim","M|XPHB","Melee Weapon","Rare","Yes","5962.04","5,962 gp","4,769 gp","7,154 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20greatsword%20+1_monstersofdrakkenheim","","True"
"Monster Hunter's Greatsword +2","Monsters of Drakkenheim","M|XPHB","Melee Weapon","Very Rare","Yes","15618.88","15,618 gp","12,495 gp","18,742 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20greatsword%20+2_monstersofdrakkenheim","","True"
"Monster Hunter's Greatsword +3","Monsters of Drakkenheim","M|XPHB","Melee Weapon","Legendary","Yes","49627.72","49,627 gp","39,702 gp","59,553 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20greatsword%20+3_monstersofdrakkenheim","","True"
"Monster Hunter's Halberd +1","Monsters of Drakkenheim","M|XPHB","Melee Weapon","Rare","Yes","5749.04","5,749 gp","4,599 gp","6,898 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20halberd%20+1_monstersofdrakkenheim","","True"
"Monster Hunter's Halberd +2","Monsters of Drakkenheim","M|XPHB","Melee Weapon","Very Rare","Yes","15060.88","15,060 gp","12,048 gp","18,073 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20halberd%20+2_monstersofdrakkenheim","","True"
"Monster Hunter's Halberd +3","Monsters of Drakkenheim","M|XPHB","Melee Weapon","Legendary","Yes","47854.72","47,854 gp","38,283 gp","57,425 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20halberd%20+3_monstersofdrakkenheim","","True"
"Monster Hunter's Hand Crossbow +1","Monsters of Drakkenheim","R|XPHB","Ranged Weapon","Rare","Yes","5467.0","5,467 gp","4,373 gp","6,560 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20hand%20crossbow%20+1_monstersofdrakkenheim","","True"
"Monster Hunter's Hand Crossbow +2","Monsters of Drakkenheim","R|XPHB","Ranged Weapon","Very Rare","Yes","14322.0","14,322 gp","11,457 gp","17,186 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20hand%20crossbow%20+2_monstersofdrakkenheim","","True"
"Monster Hunter's Hand Crossbow +3","Monsters of Drakkenheim","R|XPHB","Ranged Weapon","Legendary","Yes","45507.0","45,507 gp","36,405 gp","54,608 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20hand%20crossbow%20+3_monstersofdrakkenheim","","True"
"Monster Hunter's Handaxe +1","Monsters of Drakkenheim","M|XPHB","Melee Weapon","Rare","Yes","5426.61","5,426 gp","4,341 gp","6,511 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20handaxe%20+1_monstersofdrakkenheim","","True"
"Monster Hunter's Handaxe +2","Monsters of Drakkenheim","M|XPHB","Melee Weapon","Very Rare","Yes","14216.19","14,216 gp","11,372 gp","17,059 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20handaxe%20+2_monstersofdrakkenheim","","True"
"Monster Hunter's Handaxe +3","Monsters of Drakkenheim","M|XPHB","Melee Weapon","Legendary","Yes","45170.81","45,170 gp","36,136 gp","54,204 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20handaxe%20+3_monstersofdrakkenheim","","True"
"Monster Hunter's Heavy Crossbow +1","Monsters of Drakkenheim","R|XPHB","Ranged Weapon","Rare","Yes","5858.48","5,858 gp","4,686 gp","7,030 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20heavy%20crossbow%20+1_monstersofdrakkenheim","","True"
"Monster Hunter's Heavy Crossbow +2","Monsters of Drakkenheim","R|XPHB","Ranged Weapon","Very Rare","Yes","15347.56","15,347 gp","12,278 gp","18,417 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20heavy%20crossbow%20+2_monstersofdrakkenheim","","True"
"Monster Hunter's Heavy Crossbow +3","Monsters of Drakkenheim","R|XPHB","Ranged Weapon","Legendary","Yes","48765.64","48,765 gp","39,012 gp","58,518 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20heavy%20crossbow%20+3_monstersofdrakkenheim","","True"
"Monster Hunter's Hooked Shortspear +1","Monsters of Drakkenheim","M","Melee Weapon","Rare","Yes","5426.61","5,426 gp","4,341 gp","6,511 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20hooked%20shortspear%20+1_monstersofdrakkenheim","","True"
"Monster Hunter's Hooked Shortspear +2","Monsters of Drakkenheim","M","Melee Weapon","Very Rare","Yes","14216.19","14,216 gp","11,372 gp","17,059 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20hooked%20shortspear%20+2_monstersofdrakkenheim","","True"
"Monster Hunter's Hooked Shortspear +3","Monsters of Drakkenheim","M","Melee Weapon","Legendary","Yes","45170.81","45,170 gp","36,136 gp","54,204 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20hooked%20shortspear%20+3_monstersofdrakkenheim","","True"
"Monster Hunter's Hoopak +1","Monsters of Drakkenheim","M","Melee Weapon","Rare","Yes","5426.61","5,426 gp","4,341 gp","6,511 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20hoopak%20+1_monstersofdrakkenheim","","True"
"Monster Hunter's Hoopak +2","Monsters of Drakkenheim","M","Melee Weapon","Very Rare","Yes","14216.19","14,216 gp","11,372 gp","17,059 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20hoopak%20+2_monstersofdrakkenheim","","True"
"Monster Hunter's Hoopak +3","Monsters of Drakkenheim","M","Melee Weapon","Legendary","Yes","45170.81","45,170 gp","36,136 gp","54,204 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20hoopak%20+3_monstersofdrakkenheim","","True"
"Monster Hunter's Javelin +1","Monsters of Drakkenheim","M|XPHB","Melee Weapon","Rare","Yes","5426.61","5,426 gp","4,341 gp","6,511 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20javelin%20+1_monstersofdrakkenheim","","True"
"Monster Hunter's Javelin +2","Monsters of Drakkenheim","M|XPHB","Melee Weapon","Very Rare","Yes","14216.19","14,216 gp","11,372 gp","17,059 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20javelin%20+2_monstersofdrakkenheim","","True"
"Monster Hunter's Javelin +3","Monsters of Drakkenheim","M|XPHB","Melee Weapon","Legendary","Yes","45170.81","45,170 gp","36,136 gp","54,204 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20javelin%20+3_monstersofdrakkenheim","","True"
"Monster Hunter's Lance +1","Monsters of Drakkenheim","M|XPHB","Melee Weapon","Rare","Yes","5749.04","5,749 gp","4,599 gp","6,898 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20lance%20+1_monstersofdrakkenheim","","True"
"Monster Hunter's Lance +2","Monsters of Drakkenheim","M|XPHB","Melee Weapon","Very Rare","Yes","15060.88","15,060 gp","12,048 gp","18,073 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20lance%20+2_monstersofdrakkenheim","","True"
"Monster Hunter's Lance +3","Monsters of Drakkenheim","M|XPHB","Melee Weapon","Legendary","Yes","47854.72","47,854 gp","38,283 gp","57,425 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20lance%20+3_monstersofdrakkenheim","","True"
"Monster Hunter's Light Crossbow +1","Monsters of Drakkenheim","R|XPHB","Ranged Weapon","Rare","Yes","5730.88","5,730 gp","4,584 gp","6,877 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20light%20crossbow%20+1_monstersofdrakkenheim","","True"
"Monster Hunter's Light Crossbow +2","Monsters of Drakkenheim","R|XPHB","Ranged Weapon","Very Rare","Yes","15013.3","15,013 gp","12,010 gp","18,015 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20light%20crossbow%20+2_monstersofdrakkenheim","","True"
"Monster Hunter's Light Crossbow +3","Monsters of Drakkenheim","R|XPHB","Ranged Weapon","Legendary","Yes","47703.55","47,703 gp","38,162 gp","57,244 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20light%20crossbow%20+3_monstersofdrakkenheim","","True"
"Monster Hunter's Light Hammer +1","Monsters of Drakkenheim","M|XPHB","Melee Weapon","Rare","Yes","5426.61","5,426 gp","4,341 gp","6,511 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20light%20hammer%20+1_monstersofdrakkenheim","","True"
"Monster Hunter's Light Hammer +2","Monsters of Drakkenheim","M|XPHB","Melee Weapon","Very Rare","Yes","14216.19","14,216 gp","11,372 gp","17,059 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20light%20hammer%20+2_monstersofdrakkenheim","","True"
"Monster Hunter's Light Hammer +3","Monsters of Drakkenheim","M|XPHB","Melee Weapon","Legendary","Yes","45170.81","45,170 gp","36,136 gp","54,204 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20light%20hammer%20+3_monstersofdrakkenheim","","True"
"Monster Hunter's Light Repeating Crossbow +1","Monsters of Drakkenheim","R","Ranged Weapon","Rare","Yes","5730.88","5,730 gp","4,584 gp","6,877 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20light%20repeating%20crossbow%20+1_monstersofdrakkenheim","","True"
"Monster Hunter's Light Repeating Crossbow +2","Monsters of Drakkenheim","R","Ranged Weapon","Very Rare","Yes","15013.3","15,013 gp","12,010 gp","18,015 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20light%20repeating%20crossbow%20+2_monstersofdrakkenheim","","True"
"Monster Hunter's Light Repeating Crossbow +3","Monsters of Drakkenheim","R","Ranged Weapon","Legendary","Yes","47703.55","47,703 gp","38,162 gp","57,244 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20light%20repeating%20crossbow%20+3_monstersofdrakkenheim","","True"
"Monster Hunter's Longbow +1","Monsters of Drakkenheim","R|XPHB","Ranged Weapon","Rare","Yes","5639.61","5,639 gp","4,511 gp","6,767 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20longbow%20+1_monstersofdrakkenheim","","True"
"Monster Hunter's Longbow +2","Monsters of Drakkenheim","R|XPHB","Ranged Weapon","Very Rare","Yes","14774.19","14,774 gp","11,819 gp","17,729 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20longbow%20+2_monstersofdrakkenheim","","True"
"Monster Hunter's Longbow +3","Monsters of Drakkenheim","R|XPHB","Ranged Weapon","Legendary","Yes","46943.81","46,943 gp","37,555 gp","56,332 gp","Low","Algorithm","https://5e.tools/items.html#monster%20hunter's%20longbow%20+3_monstersofdrakkenheim","","True"
