name,source,rarity,type,official_price_gp,req_attune,url,alias,req_attune_class,weapon_bonus,weapon_attack_bonus,weapon_damage_bonus,ac_bonus,saving_throw_bonus,ability_check_bonus,proficiency_bonus_mod,spell_attack_bonus,spell_save_dc_bonus,spell_damage_bonus,bonus_saving_throw_concentration,damage_resistances,damage_immunities,damage_vulnerabilities,condition_immunities,spell_scroll_level,attached_spells,charges,recharge,recharge_amount,speed_mods,grants_language,grants_proficiency,is_sentient,is_cursed,is_tattoo,is_wondrous,is_focus,is_poison,is_firearm,reload,armor_ac,armor_strength_req,vehicle_speed,vehicle_ac,vehicle_hp,vehicle_crew,vehicle_cargo_capacity,is_ammunition,is_shield,stealth_penalty,strength_req,crit_threshold,item_tier,ability_score_mods,weapon_properties,item_type_code,is_generic_variant,material,spell_battery_max_level,extra_damage_avg,extra_damage_dice,extra_damage_condition,extra_damage_condition_detail,extra_damage_multiplier,minor_beneficial,major_beneficial,minor_detrimental,major_detrimental,has_fixed_beneficial,has_fixed_detrimental,moonblade_properties,staff_forgotten_one_beneficial,staff_forgotten_one_detrimental,flight_full,flight_limited,darkvision_feet,truesight,blindsight,tremorsense,teleportation,invisibility_atwill,healing_daily_hp,healing_consumable_avg,healing_permanent_hp,tome_manual_boost,concentration_free,crit_immunity,wish_effect,spell_absorption,stealth_advantage,legendary_resistance,swim_speed,climb_speed,burrow_speed,save_advantage,save_advantage_tiers,save_advantage_broad,save_advantage_category,save_advantage_situational,condition_immunity_prose,language_known,unarmed_strike_bonus,unarmed_strike_damage,spell_casting_abilities,curse_effects,environmental_breathing,water_breathing,immune_to_disease,death_save_advantage,conditional_save_advantage,check_advantage,check_disadvantage,save_disadvantage,is_focus_prose,save_dc,temp_hp_avg,temp_hp_frequency,hp_max_flat,hp_max_per_level,initiative_bonus,initiative_advantage,extra_damage_priced_avg,normalized_name,dsa_price,msrp_price,dmpg_price,amalgamated_price,price_sources,price_confidence,power_score,defensive_score,spell_complexity,interaction_weapon_damage,interaction_flight_invisibility,rule_price,price_source,has_reference_source,criteria_coverage,guide_spread,price_authority,generic_parent,variant_base_price,variant_adjustment,variant_price,variant_adjusted_price,ml_price,price_low,price_high,confidence,final_price,pre_anchor_final_price,official_anchor_tier,official_anchor_ratio,official_anchor_delta,is_consumable,is_outlier,is_extreme_outlier
Enspelled (Level 7) Light Tommybow (3),XDMG,legendary,R,,open,https://5e.tools/items.html#enspelled%20(level%207)%20light%20tommybow%20(3)_xdmg,,,,,,,,,,,,,,[],[],[],[],7.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,False,3.0,,,,,,,,False,False,False,,,,[],"['A', '2H', 'Reload|HelianasGuidetoMonsterHunting']",R,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,enspelled level 7 light tommybow 3,,,,,,none,,,,0.0,0.0,48615.0,rule,False,0,,rule,Enspelled Weapon (Level 7),48607.86666666667,0.058286458110952,49457.82078196549,,46411.812,38892.0,58338.0,Low,48615.0,48615.0,no_official_price,,0.0,False,False,False
Enspelled (Level 7) Light Tommybow (4),XDMG,legendary,R,,open,https://5e.tools/items.html#enspelled%20(level%207)%20light%20tommybow%20(4)_xdmg,,,,,,,,,,,,,,[],[],[],[],7.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,False,4.0,,,,,,,,False,False,False,,,,[],"['A', '2H', 'Reload|HelianasGuidetoMonsterHunting']",R,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,enspelled level 7 light tommybow 4,,,,,,none,,,,0.0,0.0,48615.0,rule,False,0,,rule,Enspelled Weapon (Level 7),48607.86666666667,0.058286458110952,49457.82078196549,,46411.812,38892.0,58338.0,Low,48615.0,48615.0,no_official_price,,0.0,False,False,False
Enspelled (Level 7) Light Tommybow (5),XDMG,legendary,R,,open,https://5e.tools/items.html#enspelled%20(level%207)%20light%20tommybow%20(5)_xdmg,,,,,,,,,,,,,,[],[],[],[],7.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,False,5.0,,,,,,,,False,False,False,,,,[],"['A', '2H', 'Reload|HelianasGuidetoMonsterHunting']",R,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,enspelled level 7 light tommybow 5,,,,,,none,,,,0.0,0.0,48615.0,rule,False,0,,rule,Enspelled Weapon (Level 7),48607.86666666667,0.058286458110952,49457.82078196549,,46411.812,38892.0,58338.0,Low,48615.0,48615.0,no_official_price,,0.0,False,False,False
Enspelled (Level 7) Light Tommybow (6),XDMG,legendary,R,,open,https://5e.tools/items.html#enspelled%20(level%207)%20light%20tommybow%20(6)_xdmg,,,,,,,,,,,,,,[],[],[],[],7.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,False,6.0,,,,,,,,False,False,False,,,,[],"['A', '2H', 'Reload|HelianasGuidetoMonsterHunting']",R,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,enspelled level 7 light tommybow 6,,,,,,none,,,,0.0,0.0,48615.0,rule,False,0,,rule,Enspelled Weapon (Level 7),48607.86666666667,0.058286458110952,49457.82078196549,,46411.812,38892.0,58338.0,Low,48615.0,48615.0,no_official_price,,0.0,False,False,False
Enspelled (Level 7) Lom Lom Dagger,XDMG,legendary,M,,open,https://5e.tools/items.html#enspelled%20(level%207)%20lom%20lom%20dagger_xdmg,,,,,,,,,,,,,,[],[],[],[],7.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['F', 'L', 'T']",M,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,enspelled level 7 lom lom dagger,,,,,,none,,,,0.0,0.0,48602.0,rule,False,0,,rule,Enspelled Weapon (Level 7),48607.86666666667,-0.2920210266761501,44349.51092810544,,45142.336,38881.6,58322.4,Low,48602.0,48602.0,no_official_price,,0.0,False,False,False
Enspelled (Level 7) Longbow,XDMG,legendary,R|XPHB,,open,https://5e.tools/items.html#enspelled%20(level%207)%20longbow_xdmg,,,,,,,,,,,,,,[],[],[],[],7.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['A|XPHB', 'H|XPHB', '2H|XPHB']",R|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,enspelled level 7 longbow,,,,,,none,,,,0.0,0.0,48650.0,rule,False,0,,rule,Enspelled Weapon (Level 7),48607.86666666667,-0.0462645645395922,47933.2201313071,,46411.812,38920.0,58380.0,Low,48650.0,48650.0,no_official_price,,0.0,False,False,False
Enspelled (Level 7) Longsword,XDMG,legendary,M|XPHB,,open,https://5e.tools/items.html#enspelled%20(level%207)%20longsword_xdmg,,,,,,,,,,,,,,[],[],[],[],7.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],['V|XPHB'],M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,enspelled level 7 longsword,,,,,,none,,,,0.0,0.0,48615.0,rule,False,0,,rule,Enspelled Weapon (Level 7),48607.86666666667,0.0,48607.86666666667,,45142.336,38892.0,58338.0,Low,48615.0,48615.0,no_official_price,,0.0,False,False,False
Enspelled (Level 7) Mace,XDMG,legendary,M|XPHB,,open,https://5e.tools/items.html#enspelled%20(level%207)%20mace_xdmg,,,,,,,,,,,,,,[],[],[],[],7.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],[],M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,enspelled level 7 mace,,,,,,none,,,,0.0,0.0,48600.0,rule,False,0,,rule,Enspelled Weapon (Level 7),48607.86666666667,-0.1338414357363678,46656.14266784209,,45142.336,38880.0,58320.0,Low,48600.0,48600.0,no_official_price,,0.0,False,False,False
Enspelled (Level 7) Maul,XDMG,legendary,M|XPHB,,open,https://5e.tools/items.html#enspelled%20(level%207)%20maul_xdmg,,,,,,,,,,,,,,[],[],[],[],7.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['H|XPHB', '2H|XPHB']",M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,8.0,0.0,,0.0,0,0,False,0.0,enspelled level 7 maul,,,,,,none,,,,0.0,0.0,48600.0,rule,False,0,,rule,Enspelled Weapon (Level 7),48607.86666666667,0.3040429202475099,53041.52998516715,,45142.336,38880.0,58320.0,Low,48600.0,48600.0,no_official_price,,0.0,False,False,False
Enspelled (Level 7) Morningstar,XDMG,legendary,M|XPHB,,open,https://5e.tools/items.html#enspelled%20(level%207)%20morningstar_xdmg,,,,,,,,,,,,,,[],[],[],[],7.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],[],M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,enspelled level 7 morningstar,,,,,,none,,,,0.0,0.0,48600.0,rule,False,0,,rule,Enspelled Weapon (Level 7),48607.86666666667,0.0328252309302988,49086.53600117542,,45142.336,38880.0,58320.0,Low,48600.0,48600.0,no_official_price,,0.0,False,False,False
Enspelled (Level 7) Musket,XDMG,legendary,R|XPHB,,open,https://5e.tools/items.html#enspelled%20(level%207)%20musket_xdmg,,,,,,,,,,,,,,[],[],[],[],7.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,True,,,,,,,,,False,False,False,,,,[],"['A|XPHB', 'LD|XPHB', '2H|XPHB']",R|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,enspelled level 7 musket,,,,,,none,,,,0.0,0.0,48600.0,rule,False,0,,rule,Enspelled Weapon (Level 7),48607.86666666667,0.3040429202475099,53041.52998516715,,46411.812,38880.0,58320.0,Low,48600.0,48600.0,no_official_price,,0.0,False,False,False
Enspelled (Level 7) Nakudama Bubble Rod,XDMG,legendary,R,,open,https://5e.tools/items.html#enspelled%20(level%207)%20nakudama%20bubble%20rod_xdmg,,,,,,,,,,,,,,[],[],[],[],7.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],[],R,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,enspelled level 7 nakudama bubble rod,,,,,,none,,,,0.0,0.0,48600.0,rule,False,0,,rule,Enspelled Weapon (Level 7),48607.86666666667,-0.1253543600094834,46779.90426143878,,46411.812,38880.0,58320.0,Low,48600.0,48600.0,no_official_price,,0.0,False,False,False
Enspelled (Level 7) Padded Armor,XDMG,legendary,LA|XPHB,,open,https://5e.tools/items.html#enspelled%20(level%207)%20padded%20armor_xdmg,,,,,,,,,,,,,,[],[],[],[],7.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,False,,11.0,,,,,,,False,False,True,,,,[],[],LA|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],['dexterity (stealth)'],[],False,,0.0,,0.0,0,0,False,0.0,enspelled level 7 padded armor,,,,,,none,,,,0.0,0.0,48605.0,rule,False,0,,rule,Enspelled Armor (Level 7),48857.5,-0.4285714285714285,42575.82142857143,,45442.24,38884.0,58326.0,Low,48605.0,48605.0,no_official_price,,0.0,False,False,False
Enspelled (Level 7) Pike,XDMG,legendary,M|XPHB,,open,https://5e.tools/items.html#enspelled%20(level%207)%20pike_xdmg,,,,,,,,,,,,,,[],[],[],[],7.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['H|XPHB', 'R|XPHB', '2H|XPHB']",M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,enspelled level 7 pike,,,,,,none,,,,0.0,0.0,48600.0,rule,False,0,,rule,Enspelled Weapon (Level 7),48607.86666666667,0.2044441554793745,51589.14494176288,,45142.336,38880.0,58320.0,Low,48600.0,48600.0,no_official_price,,0.0,False,False,False
Enspelled (Level 7) Pistol,XDMG,legendary,R|XPHB,,open,https://5e.tools/items.html#enspelled%20(level%207)%20pistol_xdmg,,,,,,,,,,,,,,[],[],[],[],7.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,True,,,,,,,,,False,False,False,,,,[],"['A|XPHB', 'LD|XPHB']",R|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,enspelled level 7 pistol,,,,,,none,,,,0.0,0.0,48600.0,rule,False,0,,rule,Enspelled Weapon (Level 7),48607.86666666667,0.0,48607.86666666667,,46411.812,38880.0,58320.0,Low,48600.0,48600.0,no_official_price,,0.0,False,False,False
Enspelled (Level 7) Plate Armor,XDMG,legendary,HA|XPHB,,open,https://5e.tools/items.html#enspelled%20(level%207)%20plate%20armor_xdmg,,,,,,,,,,,,,,[],[],[],[],7.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,False,,18.0,15.0,,,,,,False,False,True,15.0,,,[],[],HA|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],['dexterity (stealth)'],[],False,,0.0,,0.0,0,0,False,0.0,enspelled level 7 plate armor,,,,,,none,,,,0.0,0.0,50100.0,rule,False,0,,rule,Enspelled Armor (Level 7),48857.5,0.5714285714285714,57233.071428571435,,52055.23,40080.0,60120.0,Low,50100.0,50100.0,no_official_price,,0.0,False,False,False
Enspelled (Level 7) Punch Knife,XDMG,legendary,M|XPHB,,open,https://5e.tools/items.html#enspelled%20(level%207)%20punch%20knife_xdmg,,,,,,,,,,,,,,[],[],[],[],7.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],[],M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,enspelled level 7 punch knife,,,,,,none,,,,0.0,0.0,48600.0,rule,False,0,,rule,Enspelled Weapon (Level 7),48607.86666666667,-0.1666666666666666,46177.473333333335,,45142.336,38880.0,58320.0,Low,48600.0,48600.0,no_official_price,,0.0,False,False,False
Enspelled (Level 7) Quarterstaff,XDMG,legendary,M|XPHB,,open,https://5e.tools/items.html#enspelled%20(level%207)%20quarterstaff_xdmg,,,,,,,,,,,,,,[],[],[],[],7.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],['V|XPHB'],M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,8.0,0.0,,0.0,0,0,False,0.0,enspelled level 7 quarterstaff,,,,,,none,,,,0.0,0.0,48605.0,rule,False,0,,rule,Enspelled Weapon (Level 7),48607.86666666667,-0.1338414357363678,46656.14266784209,,45142.336,38884.0,58326.0,Low,48605.0,48605.0,no_official_price,,0.0,False,False,False
Enspelled (Level 7) Rapier,XDMG,legendary,M|XPHB,,open,https://5e.tools/items.html#enspelled%20(level%207)%20rapier_xdmg,,,,,,,,,,,,,,[],[],[],[],7.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],['F|XPHB'],M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,enspelled level 7 rapier,,,,,,none,,,,0.0,0.0,48625.0,rule,False,0,,rule,Enspelled Weapon (Level 7),48607.86666666667,-0.0462645645395922,47933.2201313071,,45142.336,38900.0,58350.0,Low,48625.0,48625.0,no_official_price,,0.0,False,False,False
Enspelled (Level 7) Ring Mail,XDMG,legendary,HA|XPHB,,open,https://5e.tools/items.html#enspelled%20(level%207)%20ring%20mail_xdmg,,,,,,,,,,,,,,[],[],[],[],7.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,False,,14.0,,,,,,,False,False,True,,,,[],[],HA|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],['dexterity (stealth)'],[],False,,0.0,,0.0,0,0,False,0.0,enspelled level 7 ring mail,,,,,,none,,,,0.0,0.0,48630.0,rule,False,0,,rule,Enspelled Armor (Level 7),48857.5,0.0,48857.5,,52055.23,38904.0,58356.0,Low,48630.0,48630.0,no_official_price,,0.0,False,False,False
Enspelled (Level 7) Scale Mail,XDMG,legendary,MA|XPHB,,open,https://5e.tools/items.html#enspelled%20(level%207)%20scale%20mail_xdmg,,,,,,,,,,,,,,[],[],[],[],7.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,False,,14.0,,,,,,,False,False,True,,,,[],[],MA|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],['dexterity (stealth)'],[],False,,0.0,,0.0,0,0,False,0.0,enspelled level 7 scale mail,,,,,,none,,,,0.0,0.0,48650.0,rule,False,0,,rule,Enspelled Armor (Level 7),48857.5,0.0,48857.5,,50300.08,38920.0,58380.0,Low,48650.0,48650.0,no_official_price,,0.0,False,False,False
Enspelled (Level 7) Scimitar,XDMG,legendary,M|XPHB,,open,https://5e.tools/items.html#enspelled%20(level%207)%20scimitar_xdmg,,,,,,,,,,,,,,[],[],[],[],7.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['F|XPHB', 'L|XPHB']",M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,enspelled level 7 scimitar,,,,,,none,,,,0.0,0.0,48625.0,rule,False,0,,rule,Enspelled Weapon (Level 7),48607.86666666667,-0.1666666666666666,46177.473333333335,,45142.336,38900.0,58350.0,Low,48625.0,48625.0,no_official_price,,0.0,False,False,False
Enspelled (Level 7) Secret Stone Sword,XDMG,legendary,M,,open,https://5e.tools/items.html#enspelled%20(level%207)%20secret%20stone%20sword_xdmg,,,,,,,,,,,,,,[],[],[],[],7.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['L', 'V']",M,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,enspelled level 7 secret stone sword,,,,,,none,,,,0.0,0.0,48615.0,rule,False,0,,rule,Enspelled Weapon (Level 7),48607.86666666667,-0.2920210266761501,44349.51092810544,,45142.336,38892.0,58338.0,Low,48615.0,48615.0,no_official_price,,0.0,False,False,False
Enspelled (Level 7) Shepherd Crook,XDMG,legendary,M,,open,https://5e.tools/items.html#enspelled%20(level%207)%20shepherd%20crook_xdmg,,,,,,,,,,,,,,[],[],[],[],7.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['R', 'S']",M,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,enspelled level 7 shepherd crook,,,,,,none,,,,0.0,0.0,48600.0,rule,False,0,,rule,Enspelled Weapon (Level 7),48607.86666666667,-0.1338414357363678,46656.14266784209,,45142.336,38880.0,58320.0,Low,48600.0,48600.0,no_official_price,,0.0,False,False,False
Enspelled (Level 7) Shortbow,XDMG,legendary,R|XPHB,,open,https://5e.tools/items.html#enspelled%20(level%207)%20shortbow_xdmg,,,,,,,,,,,,,,[],[],[],[],7.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['A|XPHB', '2H|XPHB']",R|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,enspelled level 7 shortbow,,,,,,none,,,,0.0,0.0,48625.0,rule,False,0,,rule,Enspelled Weapon (Level 7),48607.86666666667,-0.2129312312062589,45502.826797973765,,46411.812,38900.0,58350.0,Low,48625.0,48625.0,no_official_price,,0.0,False,False,False
Enspelled (Level 7) Shortsword,XDMG,legendary,M|XPHB,,open,https://5e.tools/items.html#enspelled%20(level%207)%20shortsword_xdmg,,,,,,,,,,,,,,[],[],[],[],7.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['F|XPHB', 'L|XPHB']",M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,enspelled level 7 shortsword,,,,,,none,,,,0.0,0.0,48610.0,rule,False,0,,rule,Enspelled Weapon (Level 7),48607.86666666667,-0.2129312312062589,45502.826797973765,,45142.336,38888.0,58332.0,Low,48610.0,48610.0,no_official_price,,0.0,False,False,False
Enspelled (Level 7) Shovel,XDMG,legendary,M,,open,https://5e.tools/items.html#enspelled%20(level%207)%20shovel_xdmg,,,,,,,,,,,,,,[],[],[],[],7.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],['V'],M,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,enspelled level 7 shovel,,,,,,none,,,,0.0,0.0,48600.0,rule,False,0,,rule,Enspelled Weapon (Level 7),48607.86666666667,-0.1338414357363678,46656.14266784209,,45142.336,38880.0,58320.0,Low,48600.0,48600.0,no_official_price,,0.0,False,False,False
Enspelled (Level 7) Sickle,XDMG,legendary,M|XPHB,,open,https://5e.tools/items.html#enspelled%20(level%207)%20sickle_xdmg,,,,,,,,,,,,,,[],[],[],[],7.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],['L|XPHB'],M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,enspelled level 7 sickle,,,,,,none,,,,0.0,0.0,48600.0,rule,False,0,,rule,Enspelled Weapon (Level 7),48607.86666666667,-0.2129312312062589,45502.826797973765,,45142.336,38880.0,58320.0,Low,48600.0,48600.0,no_official_price,,0.0,False,False,False
