name,source,rarity,type,official_price_gp,req_attune,url,alias,req_attune_class,weapon_bonus,weapon_attack_bonus,weapon_damage_bonus,ac_bonus,saving_throw_bonus,ability_check_bonus,proficiency_bonus_mod,spell_attack_bonus,spell_save_dc_bonus,spell_damage_bonus,bonus_saving_throw_concentration,damage_resistances,damage_immunities,damage_vulnerabilities,condition_immunities,spell_scroll_level,attached_spells,charges,recharge,recharge_amount,speed_mods,grants_language,grants_proficiency,is_sentient,is_cursed,is_tattoo,is_wondrous,is_focus,is_poison,is_firearm,reload,armor_ac,armor_strength_req,vehicle_speed,vehicle_ac,vehicle_hp,vehicle_crew,vehicle_cargo_capacity,is_ammunition,is_shield,stealth_penalty,strength_req,crit_threshold,item_tier,ability_score_mods,weapon_properties,item_type_code,is_generic_variant,material,spell_battery_max_level,extra_damage_avg,extra_damage_dice,extra_damage_condition,extra_damage_condition_detail,extra_damage_multiplier,minor_beneficial,major_beneficial,minor_detrimental,major_detrimental,has_fixed_beneficial,has_fixed_detrimental,moonblade_properties,staff_forgotten_one_beneficial,staff_forgotten_one_detrimental,flight_full,flight_limited,darkvision_feet,truesight,blindsight,tremorsense,teleportation,invisibility_atwill,healing_daily_hp,healing_consumable_avg,healing_permanent_hp,tome_manual_boost,concentration_free,crit_immunity,wish_effect,spell_absorption,stealth_advantage,legendary_resistance,swim_speed,climb_speed,burrow_speed,save_advantage,save_advantage_tiers,save_advantage_broad,save_advantage_category,save_advantage_situational,condition_immunity_prose,language_known,unarmed_strike_bonus,unarmed_strike_damage,spell_casting_abilities,curse_effects,environmental_breathing,water_breathing,immune_to_disease,death_save_advantage,conditional_save_advantage,check_advantage,check_disadvantage,save_disadvantage,is_focus_prose,save_dc,temp_hp_avg,temp_hp_frequency,hp_max_flat,hp_max_per_level,initiative_bonus,initiative_advantage,extra_damage_priced_avg,normalized_name,dsa_price,msrp_price,dmpg_price,amalgamated_price,price_sources,price_confidence,power_score,defensive_score,spell_complexity,interaction_weapon_damage,interaction_flight_invisibility,rule_price,price_source,has_reference_source,criteria_coverage,guide_spread,price_authority
Helm of the Chromatic Dragon,GriffonsSaddlebag2,very_rare,,,class,https://5e.tools/items.html#helm%20of%20the%20chromatic%20dragon_griffonssaddlebag2,,by a dragonborn of evil alignment,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,True,False,False,False,,,,,,,,,False,False,False,,,major,[],[],,False,,,3.5,1d6,unconditional,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,3.5,helm of the chromatic dragon,,,,,,none,,,,,0.0,15000.0,rule,False,1,,rule
Helm of the Gods,MOT,rare,,,open,https://5e.tools/items.html#helm%20of%20the%20gods_mot,,,,,,,,,,,,,,[],[],[],[],,[],3,dawn,{@dice 1d3},{},False,False,False,False,False,True,False,False,False,,,,,,,,,False,False,False,,,,[],[],,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],['whether'],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,helm of the gods,,,1200.0,1200.0,DMPG,solo,,,,0.0,0.0,1200.0,rule,True,0,,anchor
Helm of the Justicars,GriffonsSaddlebag2,legendary,,,open,https://5e.tools/items.html#helm%20of%20the%20justicars_griffonssaddlebag2,,,,,,1.0,,,,,,,,[],[],[],[],,[],12,dawn,{@dice 2d6},{},False,False,False,False,False,True,False,False,False,,,,,,,,,False,False,False,,,major,[],[],,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,"['spells', 'other magical effects']",[],[],[],False,,0.0,,0.0,0,0,False,0.0,helm of the justicars,,,,,,none,,1.0,,0.0,0.0,45568.8,rule,False,2,,rule
Helm of the Platinum Dragon,GriffonsSaddlebag2,very_rare,,,class,https://5e.tools/items.html#helm%20of%20the%20platinum%20dragon_griffonssaddlebag2,,by a dragonborn of good alignment,,,,1.0,1.0,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,True,False,False,False,,,,,,,,,False,False,False,,,major,[],[],,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,helm of the platinum dragon,,,,,,none,,1.0,,0.0,0.0,15250.0,rule,False,1,,rule
Helm of the Ruby Dragon,GriffonsSaddlebag2,very_rare,,,class,https://5e.tools/items.html#helm%20of%20the%20ruby%20dragon_griffonssaddlebag2,,by a dragonborn of neutral alignment,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,True,False,False,False,,,,,,,,,False,False,False,,,major,[],[],,False,,,7.0,2d6,unconditional,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],"['intelligence (investigation)', 'intelligence']",[],[],False,,0.0,,0.0,0,0,False,7.0,helm of the ruby dragon,,,,,,none,,,,,0.0,19200.0,rule,False,1,,rule
Helm of the Scavenger,WDMM,legendary,,,class,https://5e.tools/items.html#helm%20of%20the%20scavenger_wdmm,,by a spellcaster,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,True,False,False,False,,,,,,,,,False,False,False,,,,[],[],,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,helm of the scavenger,,,,,,none,,,,0.0,0.0,37600.0,rule,False,0,,rule
Helm of the Sentinel,ExploringEberron24,rare,,,class,https://5e.tools/items.html#helm%20of%20the%20sentinel_exploringeberron24,,by a Creature with the {@feat Mark of Sentinel|EFA},,,,,,,,,,,,[],[],[],[],,[],3,dawn,3,{},False,False,False,False,False,True,False,False,False,,,,,,,,,False,False,False,,,,[],"['DF|ExploringEberron24', 'DF:Se|ExploringEberron24']",,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,"['protection from energy', 'shield of faith']",[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,helm of the sentinel,,,,,,none,,,,0.0,0.0,5492.8,rule,False,0,,rule
Helm of Underwater Action,GoS,uncommon,,,open,https://5e.tools/items.html#helm%20of%20underwater%20action_gos,,,,,,,,,,,,,,[],[],[],[],,[],,,,{'static': {'swim': 30}},False,False,False,False,False,True,False,False,False,,,,,,,,,False,False,False,,,,[],[],,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,60,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,True,False,False,[],[],0,0,0,[],[],,,[],[],False,True,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,helm of underwater action,,625.0,500.0,562.5,"MSRP,DMPG",multi,,,,0.0,0.0,562.5,rule,True,0,0.2222222222222222,anchor
Helmsman's Shelter,24GriffonsSaddlebag1,rare,S|XPHB,,open,https://5e.tools/items.html#helmsman's%20shelter_24griffonssaddlebag1,,,,,,1.0,,,,,,,,[],[],[],[],,[],5,dawn,5,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,True,False,,,,[],[],S|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,15.0,0.0,,0.0,0,0,False,0.0,helmsmans shelter,,,,,,none,,1.0,,0.0,0.0,5956.2,rule,False,1,,rule
Herbalist's Aid,ObojimaTallGrass,common,P,,none,https://5e.tools/items.html#herbalist's%20aid_obojimatallgrass,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],['Util'],P,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,herbalists aid,,,,,,none,,,,0.0,0.0,50.0,rule,False,0,,rule
Heretic,QftIS,legendary,M,,class,https://5e.tools/items.html#heretic_qftis,,by a non-good creature,3.0,,,,,,,,,,,[],[],[],[],,[],6,dawn,{@dice 1d4 + 1},{},False,False,True,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],['V'],M,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,120,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,17.0,0.0,,0.0,0,0,False,0.0,heretic,,,,,,none,,,,0.0,0.0,62950.08,rule,False,2,,rule
Hero's Blade,ObojimaTallGrass,rare,P,,none,https://5e.tools/items.html#hero's%20blade_obojimatallgrass,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],['Com'],P,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,heros blade,,,,,,none,,,,0.0,0.0,2000.0,rule,False,0,,rule
Heroism,ObojimaTallGrass,common,P,,none,https://5e.tools/items.html#heroism_obojimatallgrass,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],['Com'],P,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,heroism,,,,,,none,,,,0.0,0.0,50.0,rule,False,0,,rule
Heron's Eye Ring,ObojimaTallGrass,rare,RG|DMG,,open,https://5e.tools/items.html#heron's%20eye%20ring_obojimatallgrass,,,,,,,,,,,,,,[],[],[],[],,[],6,dawn,{@dice 1d4 + 2},{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],[],RG|DMG,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,herons eye ring,,,,,,none,,,,0.0,0.0,4701.6,rule,False,0,,rule
Hew,PaBTSO,uncommon,M,,none,https://5e.tools/items.html#hew_pabtso,,,1.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],['V'],M,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,hew,,,,,,none,,,,0.0,0.0,362.5,rule,False,1,,rule
Heward's Handy Haversack,XDMG,rare,,,none,https://5e.tools/items.html#heward's%20handy%20haversack_xdmg,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,True,False,False,False,,,,,,,,,False,False,False,,,,[],[],,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,hewards handy haversack,2310.0,,2000.0,2155.0,"DSA,DMPG",multi,,,,0.0,0.0,2155.0,rule,True,0,0.14385150812064965,anchor
Heward's Handy Spice Pouch,XDMG,common,,,none,https://5e.tools/items.html#heward's%20handy%20spice%20pouch_xdmg,,,,,,,,,,,,,,[],[],[],[],,[],10,dawn,{@dice 1d6 + 4},{},False,False,False,False,False,True,False,False,False,,,,,,,,,False,False,False,,,,[],[],,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,hewards handy spice pouch,330.0,125.0,100.0,156.0,"DSA,MSRP,DMPG",multi,,,,0.0,0.0,156.0,rule,True,0,1.2432432432432432,anchor
Hexaxe,24GriffonsSaddlebag1,uncommon,M|XPHB,,class,https://5e.tools/items.html#hexaxe_24griffonssaddlebag1,,by a Warlock,1.0,,,,,,,,,,,[],[],[],[],,[],3,dusk,3,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['L|XPHB', 'T|XPHB']",M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,hexaxe,,,,,,none,,,,0.0,0.0,1517.8000000000002,rule,False,1,,rule
Hidden Hand,ObojimaTallGrass,rare,P,,none,https://5e.tools/items.html#hidden%20hand_obojimatallgrass,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],['Util'],P,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,hidden hand,,,,,,none,,,,0.0,0.0,2000.0,rule,False,0,,rule
Hide Armor Haemscale (legendary),HelianasGuidetoMonsterHunting,legendary,MA,,open,https://5e.tools/items.html#hide%20armor%20haemscale%20(legendary)_helianasguidetomonsterhunting,,,,,,,,,,,,,,['cold'],[],[],[],,[],7,dawn,{@dice 1d4 + 3},{},False,False,False,False,False,False,False,False,False,,12.0,,,,,,,False,False,False,,,,[],[],MA,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,True,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,17.0,0.0,,0.0,0,0,False,0.0,hide armor haemscale legendary,,,,,,none,,,,0.0,0.0,79153.20000000001,rule,False,2,,rule
Hide Armor Haemscale (rare),HelianasGuidetoMonsterHunting,rare,MA,,open,https://5e.tools/items.html#hide%20armor%20haemscale%20(rare)_helianasguidetomonsterhunting,,,,,,,,,,,,,,['cold'],[],[],[],,[],7,dawn,{@dice 1d4 + 3},{},False,False,False,False,False,False,False,False,False,,12.0,,,,,,,False,False,False,,,,[],[],MA,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,True,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,hide armor haemscale rare,,,,,,none,,,,0.0,0.0,14068.800000000001,rule,False,2,,rule
Hide Armor Haemscale (uncommon),HelianasGuidetoMonsterHunting,uncommon,MA,,open,https://5e.tools/items.html#hide%20armor%20haemscale%20(uncommon)_helianasguidetomonsterhunting,,,,,,,,,,,,,,[],[],[],[],,[],7,dawn,{@dice 1d4 + 3},{},False,False,False,False,False,False,False,False,False,,12.0,,,,,,,False,False,False,,,,[],[],MA,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,hide armor haemscale uncommon,,,,,,none,,,,0.0,0.0,1873.8,rule,False,0,,rule
Hide Armor of Acid Resistance,XDMG,rare,MA|XPHB,,open,https://5e.tools/items.html#hide%20armor%20of%20acid%20resistance_xdmg,,,,,,,,,,,,,,['acid'],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,12.0,,,,,,,False,False,False,,,,[],[],MA|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,hide armor of acid resistance,,,,,,none,,,,0.0,0.0,4014.0,rule,False,1,,rule
Hide Armor of Cold Resistance,XDMG,rare,MA|XPHB,,open,https://5e.tools/items.html#hide%20armor%20of%20cold%20resistance_xdmg,,,,,,,,,,,,,,['cold'],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,12.0,,,,,,,False,False,False,,,,[],[],MA|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,hide armor of cold resistance,,,,,,none,,,,0.0,0.0,3879.0,rule,False,1,,rule
Hide Armor of Fire Resistance,XDMG,rare,MA|XPHB,,open,https://5e.tools/items.html#hide%20armor%20of%20fire%20resistance_xdmg,,,,,,,,,,,,,,['fire'],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,12.0,,,,,,,False,False,False,,,,[],[],MA|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,hide armor of fire resistance,,,,,,none,,,,0.0,0.0,3879.0,rule,False,1,,rule
Hide Armor of Force Resistance,XDMG,rare,MA|XPHB,,open,https://5e.tools/items.html#hide%20armor%20of%20force%20resistance_xdmg,,,,,,,,,,,,,,['force'],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,12.0,,,,,,,False,False,False,,,,[],[],MA|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,hide armor of force resistance,,,,,,none,,,,0.0,0.0,3879.0,rule,False,1,,rule
Hide Armor of Fungal Spores,BMT,uncommon,MA|XPHB,,none,https://5e.tools/items.html#hide%20armor%20of%20fungal%20spores_bmt,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,12.0,,,,,,,False,False,False,,,,[],[],MA|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,15.0,0.0,,0.0,0,0,False,0.0,hide armor of fungal spores,,,,,,none,,,,0.0,0.0,760.0,rule,False,0,,rule
Hide Armor of Gleaming,XDMG,common,MA|XPHB,,none,https://5e.tools/items.html#hide%20armor%20of%20gleaming_xdmg,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,12.0,,,,,,,False,False,False,,,,[],[],MA|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,hide armor of gleaming,330.0,,,330.0,DSA,solo,,,,0.0,0.0,330.0,rule,True,0,,anchor
Hide Armor of Lightning Resistance,XDMG,rare,MA|XPHB,,open,https://5e.tools/items.html#hide%20armor%20of%20lightning%20resistance_xdmg,,,,,,,,,,,,,,['lightning'],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,12.0,,,,,,,False,False,False,,,,[],[],MA|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,hide armor of lightning resistance,,,,,,none,,,,0.0,0.0,3879.0,rule,False,1,,rule
Hide Armor of Necrotic Resistance,XDMG,rare,MA|XPHB,,open,https://5e.tools/items.html#hide%20armor%20of%20necrotic%20resistance_xdmg,,,,,,,,,,,,,,['necrotic'],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,12.0,,,,,,,False,False,False,,,,[],[],MA|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,hide armor of necrotic resistance,,,,,,none,,,,0.0,0.0,3879.0,rule,False,1,,rule
Hide Armor of Poison Resistance,XDMG,rare,MA|XPHB,,open,https://5e.tools/items.html#hide%20armor%20of%20poison%20resistance_xdmg,,,,,,,,,,,,,,['poison'],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,12.0,,,,,,,False,False,False,,,,[],[],MA|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,hide armor of poison resistance,,,,,,none,,,,0.0,0.0,3879.0,rule,False,1,,rule
Hide Armor of Psychic Resistance,XDMG,rare,MA|XPHB,,open,https://5e.tools/items.html#hide%20armor%20of%20psychic%20resistance_xdmg,,,,,,,,,,,,,,['psychic'],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,12.0,,,,,,,False,False,False,,,,[],[],MA|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,hide armor of psychic resistance,,,,,,none,,,,0.0,0.0,3879.0,rule,False,1,,rule
Hide Armor of Radiant Resistance,XDMG,rare,MA|XPHB,,open,https://5e.tools/items.html#hide%20armor%20of%20radiant%20resistance_xdmg,,,,,,,,,,,,,,['radiant'],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,12.0,,,,,,,False,False,False,,,,[],[],MA|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,hide armor of radiant resistance,,,,,,none,,,,0.0,0.0,3879.0,rule,False,1,,rule
Hide Armor of the Fallen,BMT,uncommon,MA|XPHB,,open,https://5e.tools/items.html#hide%20armor%20of%20the%20fallen_bmt,,,,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,12.0,,,,,,,False,False,False,,,,[],[],MA|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,"['speak with dead', 'animate dead']","['armor_destroyed_on_death', 'death_while_attuned']",False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,hide armor of the fallen,,,,,,none,,,,0.0,0.0,3531.6,rule,False,1,,rule
Hide Armor of Thunder Resistance,XDMG,rare,MA|XPHB,,open,https://5e.tools/items.html#hide%20armor%20of%20thunder%20resistance_xdmg,,,,,,,,,,,,,,['thunder'],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,12.0,,,,,,,False,False,False,,,,[],[],MA|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,hide armor of thunder resistance,,,,,,none,,,,0.0,0.0,3879.0,rule,False,1,,rule
Hide Armor of Vulnerability (Bludgeoning),XDMG,rare,MA|XPHB,,open,https://5e.tools/items.html#hide%20armor%20of%20vulnerability%20(bludgeoning)_xdmg,,,,,,,,,,,,,,['bludgeoning'],[],"['piercing', 'slashing']",[],,[],,,,{},False,False,False,True,False,False,False,False,False,,12.0,,,,,,,False,False,False,,,,[],[],MA|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,hide armor of vulnerability bludgeoning,,,,,,none,,,,0.0,0.0,2504.25,rule,False,2,,rule
Hide Armor of Vulnerability (Piercing),XDMG,rare,MA|XPHB,,open,https://5e.tools/items.html#hide%20armor%20of%20vulnerability%20(piercing)_xdmg,,,,,,,,,,,,,,['piercing'],[],"['bludgeoning', 'slashing']",[],,[],,,,{},False,False,False,True,False,False,False,False,False,,12.0,,,,,,,False,False,False,,,,[],[],MA|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,hide armor of vulnerability piercing,,,,,,none,,,,0.0,0.0,2504.25,rule,False,2,,rule
Hide Armor of Vulnerability (Slashing),XDMG,rare,MA|XPHB,,open,https://5e.tools/items.html#hide%20armor%20of%20vulnerability%20(slashing)_xdmg,,,,,,,,,,,,,,['slashing'],[],"['bludgeoning', 'piercing']",[],,[],,,,{},False,False,False,True,False,False,False,False,False,,12.0,,,,,,,False,False,False,,,,[],[],MA|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,hide armor of vulnerability slashing,,,,,,none,,,,0.0,0.0,2504.25,rule,False,2,,rule
