name,source,rarity,type,official_price_gp,req_attune,url,alias,req_attune_class,weapon_bonus,weapon_attack_bonus,weapon_damage_bonus,ac_bonus,saving_throw_bonus,ability_check_bonus,proficiency_bonus_mod,spell_attack_bonus,spell_save_dc_bonus,spell_damage_bonus,bonus_saving_throw_concentration,damage_resistances,damage_immunities,damage_vulnerabilities,condition_immunities,spell_scroll_level,attached_spells,charges,recharge,recharge_amount,speed_mods,grants_language,grants_proficiency,is_sentient,is_cursed,is_tattoo,is_wondrous,is_focus,is_poison,is_firearm,reload,armor_ac,armor_strength_req,vehicle_speed,vehicle_ac,vehicle_hp,vehicle_crew,vehicle_cargo_capacity,is_ammunition,is_shield,stealth_penalty,strength_req,crit_threshold,item_tier,ability_score_mods,weapon_properties,item_type_code,is_generic_variant,material,spell_battery_max_level,extra_damage_avg,extra_damage_dice,extra_damage_condition,extra_damage_condition_detail,extra_damage_multiplier,minor_beneficial,major_beneficial,minor_detrimental,major_detrimental,has_fixed_beneficial,has_fixed_detrimental,moonblade_properties,staff_forgotten_one_beneficial,staff_forgotten_one_detrimental,flight_full,flight_limited,darkvision_feet,truesight,blindsight,tremorsense,teleportation,invisibility_atwill,healing_daily_hp,healing_consumable_avg,healing_permanent_hp,tome_manual_boost,concentration_free,crit_immunity,wish_effect,spell_absorption,stealth_advantage,legendary_resistance,swim_speed,climb_speed,burrow_speed,save_advantage,save_advantage_tiers,save_advantage_broad,save_advantage_category,save_advantage_situational,condition_immunity_prose,language_known,unarmed_strike_bonus,unarmed_strike_damage,spell_casting_abilities,curse_effects,environmental_breathing,water_breathing,immune_to_disease,death_save_advantage,conditional_save_advantage,check_advantage,check_disadvantage,save_disadvantage,is_focus_prose,save_dc,temp_hp_avg,temp_hp_frequency,hp_max_flat,hp_max_per_level,initiative_bonus,initiative_advantage,extra_damage_priced_avg
Enspelled (Cantrip) Hand Tommybow (4),XDMG,uncommon,R,,open,https://5e.tools/items.html#enspelled%20(cantrip)%20hand%20tommybow%20(4)_xdmg,,,,,,,,,,,,,,[],[],[],[],0.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,False,4.0,,,,,,,,False,False,False,,,,[],"['A', 'L', 'Reload|HelianasGuidetoMonsterHunting']",R,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0
Enspelled (Cantrip) Hand Tommybow (5),XDMG,uncommon,R,,open,https://5e.tools/items.html#enspelled%20(cantrip)%20hand%20tommybow%20(5)_xdmg,,,,,,,,,,,,,,[],[],[],[],0.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,False,5.0,,,,,,,,False,False,False,,,,[],"['A', 'L', 'Reload|HelianasGuidetoMonsterHunting']",R,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0
Enspelled (Cantrip) Hand Tommybow (6),XDMG,uncommon,R,,open,https://5e.tools/items.html#enspelled%20(cantrip)%20hand%20tommybow%20(6)_xdmg,,,,,,,,,,,,,,[],[],[],[],0.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,False,6.0,,,,,,,,False,False,False,,,,[],"['A', 'L', 'Reload|HelianasGuidetoMonsterHunting']",R,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0
Enspelled (Cantrip) Handaxe,XDMG,uncommon,M|XPHB,,open,https://5e.tools/items.html#enspelled%20(cantrip)%20handaxe_xdmg,,,,,,,,,,,,,,[],[],[],[],0.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['L|XPHB', 'T|XPHB']",M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0
Enspelled (Cantrip) Heavy Bayonet,XDMG,uncommon,M,,open,https://5e.tools/items.html#enspelled%20(cantrip)%20heavy%20bayonet_xdmg,,,,,,,,,,,,,,[],[],[],[],0.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['2H', 'S']",M,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0
Enspelled (Cantrip) Heavy Crossbow,XDMG,uncommon,R|XPHB,,open,https://5e.tools/items.html#enspelled%20(cantrip)%20heavy%20crossbow_xdmg,,,,,,,,,,,,,,[],[],[],[],0.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['A|XPHB', 'H|XPHB', 'LD|XPHB', '2H|XPHB']",R|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0
Enspelled (Cantrip) Heavy Sentira Lens,XDMG,uncommon,R,,open,https://5e.tools/items.html#enspelled%20(cantrip)%20heavy%20sentira%20lens_xdmg,,,,,,,,,,,,,,[],[],[],[],0.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['PA', '2H', 'H']",R,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0
Enspelled (Cantrip) Heavy Tommybow (2),XDMG,uncommon,R,,open,https://5e.tools/items.html#enspelled%20(cantrip)%20heavy%20tommybow%20(2)_xdmg,,,,,,,,,,,,,,[],[],[],[],0.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,False,2.0,,,,,,,,False,False,False,,,,[],"['A', '2H', 'H', 'Reload|HelianasGuidetoMonsterHunting']",R,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0
Enspelled (Cantrip) Heavy Tommybow (3),XDMG,uncommon,R,,open,https://5e.tools/items.html#enspelled%20(cantrip)%20heavy%20tommybow%20(3)_xdmg,,,,,,,,,,,,,,[],[],[],[],0.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,False,3.0,,,,,,,,False,False,False,,,,[],"['A', '2H', 'H', 'Reload|HelianasGuidetoMonsterHunting']",R,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0
Enspelled (Cantrip) Heavy Tommybow (4),XDMG,uncommon,R,,open,https://5e.tools/items.html#enspelled%20(cantrip)%20heavy%20tommybow%20(4)_xdmg,,,,,,,,,,,,,,[],[],[],[],0.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,False,4.0,,,,,,,,False,False,False,,,,[],"['A', '2H', 'H', 'Reload|HelianasGuidetoMonsterHunting']",R,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0
Enspelled (Cantrip) Heavy Tommybow (5),XDMG,uncommon,R,,open,https://5e.tools/items.html#enspelled%20(cantrip)%20heavy%20tommybow%20(5)_xdmg,,,,,,,,,,,,,,[],[],[],[],0.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,False,5.0,,,,,,,,False,False,False,,,,[],"['A', '2H', 'H', 'Reload|HelianasGuidetoMonsterHunting']",R,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0
Enspelled (Cantrip) Heavy Tommybow (6),XDMG,uncommon,R,,open,https://5e.tools/items.html#enspelled%20(cantrip)%20heavy%20tommybow%20(6)_xdmg,,,,,,,,,,,,,,[],[],[],[],0.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,False,6.0,,,,,,,,False,False,False,,,,[],"['A', '2H', 'H', 'Reload|HelianasGuidetoMonsterHunting']",R,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0
Enspelled (Cantrip) Hide Armor,XDMG,uncommon,MA|XPHB,,open,https://5e.tools/items.html#enspelled%20(cantrip)%20hide%20armor_xdmg,,,,,,,,,,,,,,[],[],[],[],0.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,False,,12.0,,,,,,,False,False,False,,,,[],[],MA|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0
Enspelled (Cantrip) Hooked Shortspear,XDMG,uncommon,M,,open,https://5e.tools/items.html#enspelled%20(cantrip)%20hooked%20shortspear_xdmg,,,,,,,,,,,,,,[],[],[],[],0.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],['L'],M,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0
Enspelled (Cantrip) Hoopak,XDMG,uncommon,M,,open,https://5e.tools/items.html#enspelled%20(cantrip)%20hoopak_xdmg,,,,,,,,,,,,,,[],[],[],[],0.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['A', 'F', 'S', '2H']",M,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0
Enspelled (Cantrip) Iron Tea Kettle,XDMG,uncommon,M,,open,https://5e.tools/items.html#enspelled%20(cantrip)%20iron%20tea%20kettle_xdmg,,,,,,,,,,,,,,[],[],[],[],0.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],[],M,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0
Enspelled (Cantrip) Javelin,XDMG,uncommon,M|XPHB,,open,https://5e.tools/items.html#enspelled%20(cantrip)%20javelin_xdmg,,,,,,,,,,,,,,[],[],[],[],0.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],['T|XPHB'],M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0
Enspelled (Cantrip) Lance,XDMG,uncommon,M|XPHB,,open,https://5e.tools/items.html#enspelled%20(cantrip)%20lance_xdmg,,,,,,,,,,,,,,[],[],[],[],0.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['H|XPHB', 'R|XPHB', {'uid': '2H|XPHB', 'note': 'unless mounted'}]",M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,8.0,0.0,,0.0,0,0,False,0.0
Enspelled (Cantrip) Leather Armor,XDMG,uncommon,LA|XPHB,,open,https://5e.tools/items.html#enspelled%20(cantrip)%20leather%20armor_xdmg,,,,,,,,,,,,,,[],[],[],[],0.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,False,,11.0,,,,,,,False,False,False,,,,[],[],LA|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0
Enspelled (Cantrip) Light Bayonet,XDMG,uncommon,M,,open,https://5e.tools/items.html#enspelled%20(cantrip)%20light%20bayonet_xdmg,,,,,,,,,,,,,,[],[],[],[],0.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['2H', 'S']",M,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0
Enspelled (Cantrip) Light Crossbow,XDMG,uncommon,R|XPHB,,open,https://5e.tools/items.html#enspelled%20(cantrip)%20light%20crossbow_xdmg,,,,,,,,,,,,,,[],[],[],[],0.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['A|XPHB', 'LD|XPHB', '2H|XPHB']",R|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0
Enspelled (Cantrip) Light Hammer,XDMG,uncommon,M|XPHB,,open,https://5e.tools/items.html#enspelled%20(cantrip)%20light%20hammer_xdmg,,,,,,,,,,,,,,[],[],[],[],0.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['L|XPHB', 'T|XPHB']",M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0
Enspelled (Cantrip) Light Repeating Crossbow,XDMG,uncommon,R,,open,https://5e.tools/items.html#enspelled%20(cantrip)%20light%20repeating%20crossbow_xdmg,,,,,,,,,,,,,,[],[],[],[],0.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['A', '2H']",R,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0
Enspelled (Cantrip) Light Sentira Lens,XDMG,uncommon,R,,open,https://5e.tools/items.html#enspelled%20(cantrip)%20light%20sentira%20lens_xdmg,,,,,,,,,,,,,,[],[],[],[],0.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['PA', '2H']",R,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0
Enspelled (Cantrip) Light Tommybow (2),XDMG,uncommon,R,,open,https://5e.tools/items.html#enspelled%20(cantrip)%20light%20tommybow%20(2)_xdmg,,,,,,,,,,,,,,[],[],[],[],0.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,False,2.0,,,,,,,,False,False,False,,,,[],"['A', '2H', 'Reload|HelianasGuidetoMonsterHunting']",R,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0
Enspelled (Cantrip) Light Tommybow (3),XDMG,uncommon,R,,open,https://5e.tools/items.html#enspelled%20(cantrip)%20light%20tommybow%20(3)_xdmg,,,,,,,,,,,,,,[],[],[],[],0.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,False,3.0,,,,,,,,False,False,False,,,,[],"['A', '2H', 'Reload|HelianasGuidetoMonsterHunting']",R,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0
Enspelled (Cantrip) Light Tommybow (4),XDMG,uncommon,R,,open,https://5e.tools/items.html#enspelled%20(cantrip)%20light%20tommybow%20(4)_xdmg,,,,,,,,,,,,,,[],[],[],[],0.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,False,4.0,,,,,,,,False,False,False,,,,[],"['A', '2H', 'Reload|HelianasGuidetoMonsterHunting']",R,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0
Enspelled (Cantrip) Light Tommybow (5),XDMG,uncommon,R,,open,https://5e.tools/items.html#enspelled%20(cantrip)%20light%20tommybow%20(5)_xdmg,,,,,,,,,,,,,,[],[],[],[],0.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,False,5.0,,,,,,,,False,False,False,,,,[],"['A', '2H', 'Reload|HelianasGuidetoMonsterHunting']",R,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0
Enspelled (Cantrip) Light Tommybow (6),XDMG,uncommon,R,,open,https://5e.tools/items.html#enspelled%20(cantrip)%20light%20tommybow%20(6)_xdmg,,,,,,,,,,,,,,[],[],[],[],0.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,False,6.0,,,,,,,,False,False,False,,,,[],"['A', '2H', 'Reload|HelianasGuidetoMonsterHunting']",R,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0
Enspelled (Cantrip) Lom Lom Dagger,XDMG,uncommon,M,,open,https://5e.tools/items.html#enspelled%20(cantrip)%20lom%20lom%20dagger_xdmg,,,,,,,,,,,,,,[],[],[],[],0.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['F', 'L', 'T']",M,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0
Enspelled (Cantrip) Longbow,XDMG,uncommon,R|XPHB,,open,https://5e.tools/items.html#enspelled%20(cantrip)%20longbow_xdmg,,,,,,,,,,,,,,[],[],[],[],0.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['A|XPHB', 'H|XPHB', '2H|XPHB']",R|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0
Enspelled (Cantrip) Longsword,XDMG,uncommon,M|XPHB,,open,https://5e.tools/items.html#enspelled%20(cantrip)%20longsword_xdmg,,,,,,,,,,,,,,[],[],[],[],0.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],['V|XPHB'],M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0
Enspelled (Cantrip) Mace,XDMG,uncommon,M|XPHB,,open,https://5e.tools/items.html#enspelled%20(cantrip)%20mace_xdmg,,,,,,,,,,,,,,[],[],[],[],0.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],[],M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0
Enspelled (Cantrip) Maul,XDMG,uncommon,M|XPHB,,open,https://5e.tools/items.html#enspelled%20(cantrip)%20maul_xdmg,,,,,,,,,,,,,,[],[],[],[],0.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['H|XPHB', '2H|XPHB']",M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,8.0,0.0,,0.0,0,0,False,0.0
Enspelled (Cantrip) Morningstar,XDMG,uncommon,M|XPHB,,open,https://5e.tools/items.html#enspelled%20(cantrip)%20morningstar_xdmg,,,,,,,,,,,,,,[],[],[],[],0.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],[],M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0
Enspelled (Cantrip) Musket,XDMG,uncommon,R|XPHB,,open,https://5e.tools/items.html#enspelled%20(cantrip)%20musket_xdmg,,,,,,,,,,,,,,[],[],[],[],0.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,True,,,,,,,,,False,False,False,,,,[],"['A|XPHB', 'LD|XPHB', '2H|XPHB']",R|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0
Enspelled (Cantrip) Nakudama Bubble Rod,XDMG,uncommon,R,,open,https://5e.tools/items.html#enspelled%20(cantrip)%20nakudama%20bubble%20rod_xdmg,,,,,,,,,,,,,,[],[],[],[],0.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],[],R,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0
Enspelled (Cantrip) Padded Armor,XDMG,uncommon,LA|XPHB,,open,https://5e.tools/items.html#enspelled%20(cantrip)%20padded%20armor_xdmg,,,,,,,,,,,,,,[],[],[],[],0.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,False,,11.0,,,,,,,False,False,True,,,,[],[],LA|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],['dexterity (stealth)'],[],False,,0.0,,0.0,0,0,False,0.0
Enspelled (Cantrip) Pike,XDMG,uncommon,M|XPHB,,open,https://5e.tools/items.html#enspelled%20(cantrip)%20pike_xdmg,,,,,,,,,,,,,,[],[],[],[],0.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['H|XPHB', 'R|XPHB', '2H|XPHB']",M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0
Enspelled (Cantrip) Pistol,XDMG,uncommon,R|XPHB,,open,https://5e.tools/items.html#enspelled%20(cantrip)%20pistol_xdmg,,,,,,,,,,,,,,[],[],[],[],0.0,[],6,dawn,{@dice 1d6},{},False,False,False,False,False,False,False,False,True,,,,,,,,,False,False,False,,,,[],"['A|XPHB', 'LD|XPHB']",R|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0
