name,source,rarity,type,official_price_gp,req_attune,url,alias,req_attune_class,weapon_bonus,weapon_attack_bonus,weapon_damage_bonus,ac_bonus,saving_throw_bonus,ability_check_bonus,proficiency_bonus_mod,spell_attack_bonus,spell_save_dc_bonus,spell_damage_bonus,bonus_saving_throw_concentration,damage_resistances,damage_immunities,damage_vulnerabilities,condition_immunities,spell_scroll_level,attached_spells,charges,recharge,recharge_amount,speed_mods,grants_language,grants_proficiency,is_sentient,is_cursed,is_tattoo,is_wondrous,is_focus,is_poison,is_firearm,reload,armor_ac,armor_strength_req,vehicle_speed,vehicle_ac,vehicle_hp,vehicle_crew,vehicle_cargo_capacity,is_ammunition,is_shield,stealth_penalty,strength_req,crit_threshold,item_tier,ability_score_mods,weapon_properties,item_type_code,is_generic_variant,material,spell_battery_max_level,extra_damage_avg,extra_damage_dice,extra_damage_condition,extra_damage_condition_detail,extra_damage_multiplier,minor_beneficial,major_beneficial,minor_detrimental,major_detrimental,has_fixed_beneficial,has_fixed_detrimental,moonblade_properties,staff_forgotten_one_beneficial,staff_forgotten_one_detrimental,flight_full,flight_limited,darkvision_feet,truesight,blindsight,tremorsense,teleportation,invisibility_atwill,healing_daily_hp,healing_consumable_avg,healing_permanent_hp,tome_manual_boost,concentration_free,crit_immunity,wish_effect,spell_absorption,stealth_advantage,legendary_resistance,swim_speed,climb_speed,burrow_speed,save_advantage,save_advantage_tiers,save_advantage_broad,save_advantage_category,save_advantage_situational,condition_immunity_prose,language_known,unarmed_strike_bonus,unarmed_strike_damage,spell_casting_abilities,curse_effects,environmental_breathing,water_breathing,immune_to_disease,death_save_advantage,conditional_save_advantage,check_advantage,check_disadvantage,save_disadvantage,is_focus_prose,save_dc,temp_hp_avg,temp_hp_frequency,hp_max_flat,hp_max_per_level,initiative_bonus,initiative_advantage,extra_damage_priced_avg,normalized_name,dsa_price,msrp_price,dmpg_price,amalgamated_price,price_sources,price_confidence,power_score,defensive_score,spell_complexity,interaction_weapon_damage,interaction_flight_invisibility,rule_price,price_source,has_reference_source,criteria_coverage,guide_spread,price_authority,generic_parent,variant_base_price,variant_adjustment,variant_price,variant_adjusted_price,ml_price,price_low,price_high,confidence,final_price,pre_anchor_final_price,official_anchor_tier,official_anchor_ratio,official_anchor_delta
Lycan Blowgun,GrimHollowLairsEtharis,rare,R|XPHB,,none,https://5e.tools/items.html#lycan%20blowgun_grimhollowlairsetharis,,,2.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['A|XPHB', 'LD|XPHB']",R|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,10.0,0.0,,0.0,0,0,False,0.0,lycan blowgun,,,,,,none,,,,0.0,0.0,3387.67653446602,rule+variant,True,1,,rule,Lycan Weapon,3507.2477064220184,-0.1253543600094834,3375.35306893204,3387.67653446602,3011.641,1194.1593017578125,4907.24853515625,Low,3387.67653446602,3387.67653446602,no_official_price,,0.0
Lycan Blunderbuss,GrimHollowCG24,rare,R|XPHB,,none,https://5e.tools/items.html#lycan%20blunderbuss_grimhollowcg24,,,2.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,True,,,,,,,,,False,False,False,,,,[],"['A|XPHB', 'H|XPHB', 'LD|XPHB', '2H|XPHB', 'GC:VSS-Ren|ValdaGunslinger']",R|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,lycan blunderbuss,,,,,,none,,,,0.0,0.0,3637.9161215953136,rule+variant,True,1,,rule,Lycan Weapon,3507.2477064220184,0.3503074847871021,3875.832243190628,3637.9161215953136,3011.641,1194.1593017578125,4907.24853515625,Low,3637.9161215953136,3637.9161215953136,no_official_price,,0.0
Lycan Blunderbuss,GrimHollowLairsEtharis,rare,R|XPHB,,none,https://5e.tools/items.html#lycan%20blunderbuss_grimhollowlairsetharis,,,2.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,True,,,,,,,,,False,False,False,,,,[],"['A|XPHB', 'H|XPHB', 'LD|XPHB', '2H|XPHB', 'GC:VSS-Ren|ValdaGunslinger']",R|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,lycan blunderbuss,,,,,,none,,,,0.0,0.0,3637.9161215953136,rule+variant,True,1,,rule,Lycan Weapon,3507.2477064220184,0.3503074847871021,3875.832243190628,3637.9161215953136,3011.641,1194.1593017578125,4907.24853515625,Low,3637.9161215953136,3637.9161215953136,no_official_price,,0.0
"Lycan Blunderbuss, Hand",GrimHollowCG24,rare,R|XPHB,,none,"https://5e.tools/items.html#lycan%20blunderbuss,%20hand_grimhollowcg24",,,2.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['A|XPHB', 'BP|GrimHollowPG24', 'LD|XPHB']",R|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,lycan blunderbuss hand,,,,,,none,,,,0.0,0.0,3470.8927855949687,rule+variant,True,1,,rule,Lycan Weapon,3507.2477064220184,0.0328252309302988,3541.7855711899374,3470.8927855949687,3011.641,1194.1593017578125,4907.24853515625,Low,3470.8927855949687,3470.8927855949687,no_official_price,,0.0
"Lycan Blunderbuss, Hand",GrimHollowLairsEtharis,rare,R|XPHB,,none,"https://5e.tools/items.html#lycan%20blunderbuss,%20hand_grimhollowlairsetharis",,,2.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['A|XPHB', 'BP|GrimHollowPG24', 'LD|XPHB']",R|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,lycan blunderbuss hand,,,,,,none,,,,0.0,0.0,3470.8927855949687,rule+variant,True,1,,rule,Lycan Weapon,3507.2477064220184,0.0328252309302988,3541.7855711899374,3470.8927855949687,3011.641,1194.1593017578125,4907.24853515625,Low,3470.8927855949687,3470.8927855949687,no_official_price,,0.0
Lycan Boat Oar,GrimHollowCG24,rare,M,,none,https://5e.tools/items.html#lycan%20boat%20oar_grimhollowcg24,,,2.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],['2H'],M,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,lycan boat oar,,,,,,none,,,,0.0,0.0,3512.5009111594427,rule+variant,True,1,,rule,Lycan Weapon,3507.2477064220184,0.1119150264001899,3625.001822318886,3512.5009111594427,3145.865,1251.552001953125,4638.40673828125,Low,3512.5009111594427,3512.5009111594427,no_official_price,,0.0
Lycan Boat Oar,GrimHollowLairsEtharis,rare,M,,none,https://5e.tools/items.html#lycan%20boat%20oar_grimhollowlairsetharis,,,2.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],['2H'],M,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,lycan boat oar,,,,,,none,,,,0.0,0.0,3512.5009111594427,rule+variant,True,1,,rule,Lycan Weapon,3507.2477064220184,0.1119150264001899,3625.001822318886,3512.5009111594427,3145.865,1251.552001953125,4638.40673828125,Low,3512.5009111594427,3512.5009111594427,no_official_price,,0.0
Lycan Boomerang,GrimHollowCG24,rare,M,,none,https://5e.tools/items.html#lycan%20boomerang_grimhollowcg24,,,2.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['F', 'T', 'S']",M,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,lycan boomerang,,,,,,none,,,,0.0,0.0,3299.9953418054693,rule+variant,True,1,,rule,Lycan Weapon,3507.2477064220184,-0.2920210266761501,3199.990683610939,3299.9953418054693,3145.865,1251.552001953125,4638.40673828125,Low,3299.9953418054693,3299.9953418054693,no_official_price,,0.0
Lycan Boomerang,GrimHollowLairsEtharis,rare,M,,none,https://5e.tools/items.html#lycan%20boomerang_grimhollowlairsetharis,,,2.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['F', 'T', 'S']",M,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,lycan boomerang,,,,,,none,,,,0.0,0.0,3299.9953418054693,rule+variant,True,1,,rule,Lycan Weapon,3507.2477064220184,-0.2920210266761501,3199.990683610939,3299.9953418054693,3145.865,1251.552001953125,4638.40673828125,Low,3299.9953418054693,3299.9953418054693,no_official_price,,0.0
Lycan Brass Knuckles,GrimHollowCG24,rare,M|XPHB,,none,https://5e.tools/items.html#lycan%20brass%20knuckles_grimhollowcg24,,,2.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],['L|XPHB'],M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,lycan brass knuckles,,,,,,none,,,,0.0,0.0,3299.9953418054693,rule+variant,True,1,,rule,Lycan Weapon,3507.2477064220184,-0.2920210266761501,3199.990683610939,3299.9953418054693,3145.865,1251.552001953125,4638.40673828125,Low,3299.9953418054693,3299.9953418054693,no_official_price,,0.0
Lycan Brass Knuckles,GrimHollowLairsEtharis,rare,M|XPHB,,none,https://5e.tools/items.html#lycan%20brass%20knuckles_grimhollowlairsetharis,,,2.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],['L|XPHB'],M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,lycan brass knuckles,,,,,,none,,,,0.0,0.0,3299.9953418054693,rule+variant,True,1,,rule,Lycan Weapon,3507.2477064220184,-0.2920210266761501,3199.990683610939,3299.9953418054693,3145.865,1251.552001953125,4638.40673828125,Low,3299.9953418054693,3299.9953418054693,no_official_price,,0.0
Lycan Butterfly Staff,GrimHollowCG24,rare,M,,none,https://5e.tools/items.html#lycan%20butterfly%20staff_grimhollowcg24,,,2.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['F', 'V', 'S']",M,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,lycan butterfly staff,,,,,,none,,,,0.0,0.0,3299.9953418054693,rule+variant,True,1,,rule,Lycan Weapon,3507.2477064220184,-0.2920210266761501,3199.990683610939,3299.9953418054693,3145.865,1251.552001953125,4638.40673828125,Low,3299.9953418054693,3299.9953418054693,no_official_price,,0.0
Lycan Butterfly Staff,GrimHollowLairsEtharis,rare,M,,none,https://5e.tools/items.html#lycan%20butterfly%20staff_grimhollowlairsetharis,,,2.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['F', 'V', 'S']",M,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,lycan butterfly staff,,,,,,none,,,,0.0,0.0,3299.9953418054693,rule+variant,True,1,,rule,Lycan Weapon,3507.2477064220184,-0.2920210266761501,3199.990683610939,3299.9953418054693,3145.865,1251.552001953125,4638.40673828125,Low,3299.9953418054693,3299.9953418054693,no_official_price,,0.0
Lycan Candlemaker's Club,GrimHollowCG24,rare,M,,none,https://5e.tools/items.html#lycan%20candlemaker's%20club_grimhollowcg24,,,2.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['H', '2H', 'S']",M,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,lycan candlemakers club,,,,,,none,,,,0.0,0.0,3613.576928414799,rule+variant,True,1,,rule,Lycan Weapon,3507.2477064220184,0.3040429202475099,3827.1538568295978,3613.576928414799,3145.865,1251.552001953125,4638.40673828125,Low,3613.576928414799,3613.576928414799,no_official_price,,0.0
Lycan Candlemaker's Club,GrimHollowLairsEtharis,rare,M,,none,https://5e.tools/items.html#lycan%20candlemaker's%20club_grimhollowlairsetharis,,,2.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['H', '2H', 'S']",M,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,lycan candlemakers club,,,,,,none,,,,0.0,0.0,3613.576928414799,rule+variant,True,1,,rule,Lycan Weapon,3507.2477064220184,0.3040429202475099,3827.1538568295978,3613.576928414799,3145.865,1251.552001953125,4638.40673828125,Low,3613.576928414799,3613.576928414799,no_official_price,,0.0
Lycan Catchpole,GrimHollowCG24,rare,M|XPHB,,none,https://5e.tools/items.html#lycan%20catchpole_grimhollowcg24,,,2.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['Haft|GrimHollowPG24', 'R|XPHB', '2H|XPHB']",M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,lycan catchpole,,,,,,none,,,,0.0,0.0,3396.6064175292236,rule+variant,True,1,,rule,Lycan Weapon,3507.2477064220184,-0.1083802085557146,3393.212835058447,3396.6064175292236,3145.865,1251.552001953125,4638.40673828125,Low,3396.6064175292236,3396.6064175292236,no_official_price,,0.0
Lycan Catchpole,GrimHollowLairsEtharis,rare,M|XPHB,,none,https://5e.tools/items.html#lycan%20catchpole_grimhollowlairsetharis,,,2.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['Haft|GrimHollowPG24', 'R|XPHB', '2H|XPHB']",M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,lycan catchpole,,,,,,none,,,,0.0,0.0,3396.6064175292236,rule+variant,True,1,,rule,Lycan Weapon,3507.2477064220184,-0.1083802085557146,3393.212835058447,3396.6064175292236,3145.865,1251.552001953125,4638.40673828125,Low,3396.6064175292236,3396.6064175292236,no_official_price,,0.0
Lycan Cavalry Flail,GrimHollowCG24,rare,M|XPHB,,none,https://5e.tools/items.html#lycan%20cavalry%20flail_grimhollowcg24,,,2.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],['Mom|GrimHollowPG24'],M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,lycan cavalry flail,,,,,,none,,,,0.0,0.0,3453.623853211009,rule+variant,True,1,,rule,Lycan Weapon,3507.2477064220184,0.0,3507.2477064220184,3453.623853211009,3145.865,1251.552001953125,4638.40673828125,Low,3453.623853211009,3453.623853211009,no_official_price,,0.0
Lycan Cavalry Flail,GrimHollowLairsEtharis,rare,M|XPHB,,none,https://5e.tools/items.html#lycan%20cavalry%20flail_grimhollowlairsetharis,,,2.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],['Mom|GrimHollowPG24'],M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,lycan cavalry flail,,,,,,none,,,,0.0,0.0,3453.623853211009,rule+variant,True,1,,rule,Lycan Weapon,3507.2477064220184,0.0,3507.2477064220184,3453.623853211009,3145.865,1251.552001953125,4638.40673828125,Low,3453.623853211009,3453.623853211009,no_official_price,,0.0
Lycan Cavalry Hammer,GrimHollowCG24,rare,M|XPHB,,none,https://5e.tools/items.html#lycan%20cavalry%20hammer_grimhollowcg24,,,2.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['AP|GrimHollowPG24', 'Mom|GrimHollowPG24']",M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,lycan cavalry hammer,,,,,,none,,,,0.0,0.0,3453.623853211009,rule+variant,True,1,,rule,Lycan Weapon,3507.2477064220184,0.0,3507.2477064220184,3453.623853211009,3145.865,1251.552001953125,4638.40673828125,Low,3453.623853211009,3453.623853211009,no_official_price,,0.0
Lycan Cavalry Hammer,GrimHollowLairsEtharis,rare,M|XPHB,,none,https://5e.tools/items.html#lycan%20cavalry%20hammer_grimhollowlairsetharis,,,2.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['AP|GrimHollowPG24', 'Mom|GrimHollowPG24']",M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,lycan cavalry hammer,,,,,,none,,,,0.0,0.0,3453.623853211009,rule+variant,True,1,,rule,Lycan Weapon,3507.2477064220184,0.0,3507.2477064220184,3453.623853211009,3145.865,1251.552001953125,4638.40673828125,Low,3453.623853211009,3453.623853211009,no_official_price,,0.0
Lycan Cavalry Pick,GrimHollowCG24,rare,M|XPHB,,none,https://5e.tools/items.html#lycan%20cavalry%20pick_grimhollowcg24,,,2.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['AP|GrimHollowPG24', 'Mom|GrimHollowPG24']",M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,lycan cavalry pick,,,,,,none,,,,0.0,0.0,3453.623853211009,rule+variant,True,1,,rule,Lycan Weapon,3507.2477064220184,0.0,3507.2477064220184,3453.623853211009,3145.865,1251.552001953125,4638.40673828125,Low,3453.623853211009,3453.623853211009,no_official_price,,0.0
Lycan Cavalry Pick,GrimHollowLairsEtharis,rare,M|XPHB,,none,https://5e.tools/items.html#lycan%20cavalry%20pick_grimhollowlairsetharis,,,2.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['AP|GrimHollowPG24', 'Mom|GrimHollowPG24']",M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,lycan cavalry pick,,,,,,none,,,,0.0,0.0,3453.623853211009,rule+variant,True,1,,rule,Lycan Weapon,3507.2477064220184,0.0,3507.2477064220184,3453.623853211009,3145.865,1251.552001953125,4638.40673828125,Low,3453.623853211009,3453.623853211009,no_official_price,,0.0
Lycan Chakram,GrimHollowCG24,rare,M|XPHB,,none,https://5e.tools/items.html#lycan%20chakram_grimhollowcg24,,,2.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['F|XPHB', 'L|XPHB', 'T|XPHB']",M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,lycan chakram,,,,,,none,,,,0.0,0.0,3299.9953418054693,rule+variant,True,1,,rule,Lycan Weapon,3507.2477064220184,-0.2920210266761501,3199.990683610939,3299.9953418054693,3145.865,1251.552001953125,4638.40673828125,Low,3299.9953418054693,3299.9953418054693,no_official_price,,0.0
Lycan Chakram,GrimHollowLairsEtharis,rare,M|XPHB,,none,https://5e.tools/items.html#lycan%20chakram_grimhollowlairsetharis,,,2.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['F|XPHB', 'L|XPHB', 'T|XPHB']",M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,lycan chakram,,,,,,none,,,,0.0,0.0,3299.9953418054693,rule+variant,True,1,,rule,Lycan Weapon,3507.2477064220184,-0.2920210266761501,3199.990683610939,3299.9953418054693,3145.865,1251.552001953125,4638.40673828125,Low,3299.9953418054693,3299.9953418054693,no_official_price,,0.0
Lycan Claymore,GrimHollowCG24,rare,M|XPHB,,none,https://5e.tools/items.html#lycan%20claymore_grimhollowcg24,,,2.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['H|XPHB', '2H|XPHB']",M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,lycan claymore,,,,,,none,,,,0.0,0.0,3592.166503227588,rule+variant,True,1,,rule,Lycan Weapon,3507.2477064220184,0.2633454332541113,3784.333006455177,3592.166503227588,3145.865,1251.552001953125,4638.40673828125,Low,3592.166503227588,3592.166503227588,no_official_price,,0.0
Lycan Claymore,GrimHollowLairsEtharis,rare,M|XPHB,,none,https://5e.tools/items.html#lycan%20claymore_grimhollowlairsetharis,,,2.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],"['H|XPHB', '2H|XPHB']",M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,,0.0,,0.0,0,0,False,0.0,lycan claymore,,,,,,none,,,,0.0,0.0,3592.166503227588,rule+variant,True,1,,rule,Lycan Weapon,3507.2477064220184,0.2633454332541113,3784.333006455177,3592.166503227588,3145.865,1251.552001953125,4638.40673828125,Low,3592.166503227588,3592.166503227588,no_official_price,,0.0
Lycan Club,GrimHollowCG24,rare,M|XPHB,,none,https://5e.tools/items.html#lycan%20club_grimhollowcg24,,,2.0,,,,,,,,,,,[],[],[],[],,[],,,,{},False,False,False,False,False,False,False,False,False,,,,,,,,,False,False,False,,,,[],['L|XPHB'],M|XPHB,False,,,0.0,,,,1.0,0,0,0,0,False,False,0.0,0,0,False,False,0,False,False,False,False,False,0,0.0,0,False,False,False,False,False,False,False,False,False,False,[],[],0,0,0,[],[],,,[],[],False,False,False,False,[],[],[],[],False,10.0,0.0,,0.0,0,0,False,0.0,lycan club,,,,,,none,,,,0.0,0.0,3341.603467369944,rule+variant,True,1,,rule,Lycan Weapon,3507.2477064220184,-0.2129312312062589,3283.206934739888,3341.603467369944,3145.865,1251.552001953125,4638.40673828125,Low,3341.603467369944,3341.603467369944,no_official_price,,0.0
